outOfDomain	Does the Ashley have clean bathrooms?
outOfDomain	Is that hotel in a good location?
outOfDomain	Is this hotel a good value for the cost?
outOfDomain	Do they have stable internet?
outOfDomain	Do they have great breakfast options?
outOfDomain	Does the University Arms Hotel offer larger suite rooms?
outOfDomain	The location is good however?
outOfDomain	Are the beds comfortable there?
outOfDomain	Does this place have a reputation for having a clean bathroom?
outOfDomain	Is this hotel a good value for my money?
outOfDomain	Do you know if the rooms there are clean?
outOfDomain	Can you make sure that the room is clean?
outOfDomain	Is this place a good value for my money?
outOfDomain	Does it offer a really good value for money that I will spend?
outOfDomain	Sounds good. Are there comfortable beds here?
outOfDomain	Which one is the quietest place?
outOfDomain	Is the staff quite kind there?
outOfDomain	Does the shower have strong water pressure?
outOfDomain	Are the rooms there clean?
outOfDomain	Does it have a good, stable internet connection?
outOfDomain	That might be nice.  Are the rooms there clean?
outOfDomain	Does Rosa's bed and breakfast have clean rooms?
outOfDomain	Does the hotel have comfortable beds?
outOfDomain	Are the bathrooms really clean?
outOfDomain	Before I book, can you tell me if the Ashley Hotel have a stable internet connection?
outOfDomain	Do they keep the bathrooms really clean?
outOfDomain	Is there strong water pressure in their showers?
outOfDomain	Is it in a good location?
outOfDomain	Can you tell me if the bathrooms there are clean?
outOfDomain	Do you know if this guesthouse is in a fairly quiet location?
outOfDomain	Do they offer decent breakfast options?
outOfDomain	Is there a large room available?
outOfDomain	could you tell me if the university Arms Hotel has good breakfast options?
outOfDomain	Is the staff known to be friendly there?
outOfDomain	Do the Archway House rooms offer a nice view?
outOfDomain	Is it spacey enough and not clustered?
outOfDomain	Does it have a stable Internet connection?
outOfDomain	Which one of the places has the most friendly staff?
outOfDomain	Does it have good breakfast options.
outOfDomain	Does it have a 4 star staff?
outOfDomain	Would you please verify that it's a quiet place?
outOfDomain	Does the lensfield hotel have big rooms?
outOfDomain	How is the location of the Gonville?
outOfDomain	Does this place offer any bigger room?
outOfDomain	Yes if it has a good view from the room
outOfDomain	Does the Hobsons House have friendly staff?
outOfDomain	How is the internet signal there? I need it to be very good.
outOfDomain	Does any place have big rooms?
outOfDomain	Is the staff there really nice and friendly?
outOfDomain	How clean are the Huntingdon's bathrooms?
outOfDomain	Does this place have clean rooms?
outOfDomain	Do the guesthouses offer a nice view?
outOfDomain	Do they have strong water pressure in the shower?
outOfDomain	Do they have clean bathrooms there?
outOfDomain	Before that, can you tell me if it has clean bathrooms?
outOfDomain	Would you please verify that it will be a clean room?
outOfDomain	Which hotel is located in the best location?
outOfDomain	Does this place have comfortable beds as I have a bad back?
outOfDomain	Does the place have a good view?
outOfDomain	I need the beds to be comfy, are they?
outOfDomain	Does this place have comfortable beds?
outOfDomain	Which of these two hotels has the better value?
outOfDomain	Before you book it, can I get a large room if they have it?
outOfDomain	Is there at least a good view from the room at that place?
outOfDomain	Are the rooms clean?
outOfDomain	Could you tell me if they are known for friendly staff?
outOfDomain	Does the hotel have stable internet connection?
outOfDomain	Before that, does the hotel offer comfortable beds?
outOfDomain	It might be, but I would like to know if the Ashley Hotel has big rooms?
outOfDomain	is the staff one that is friendly?
outOfDomain	Would you please verify that their rooms have nice views?
outOfDomain	Does the A and B guesthouse have good breakfast options?
outOfDomain	Is it considered to have a good value?
outOfDomain	Does this place have a friendly staff?
outOfDomain	Are the staff friendly at the Lensfield Hotel?
outOfDomain	is this place good value for my cash?
outOfDomain	Is it really a good value for the money?
outOfDomain	Which hotel has nicer and cleaner bathrooms?
outOfDomain	Is this hotel in a good location?
outOfDomain	Is the hotel fairly quiet?
outOfDomain	How clean are their rooms?
outOfDomain	Are the rooms big here?
outOfDomain	Would you please verify that there will be strong water pressure in the shower?
outOfDomain	Do they have large rooms?
outOfDomain	Is the hotel in a quiet area?
outOfDomain	What breakfast options do they have?
outOfDomain	Do the rooms here have good views?
outOfDomain	Does it have big rooms?
outOfDomain	Are the rooms clean there?
outOfDomain	How is customer service rated at El Shaddai? I need one with friendly staff
outOfDomain	Are the bathrooms clean at this location?
outOfDomain	Are the views of the city great from the room?
outOfDomain	Is the staff on hand really friendly?
outOfDomain	What is the size of the rooms I need a big one?
outOfDomain	Which hotel has firendly staff?
outOfDomain	Do you happen to know if the hotel has a good view from their rooms?
outOfDomain	Will the room be in a quiet area? I don't want much noise.
outOfDomain	Does the place come with a good view?
outOfDomain	Can you tell me what stars the room has for being clean? I don't want anything dirty.
outOfDomain	Are their beds comfortable?
outOfDomain	Can you tell me if the rooms are big?
outOfDomain	Is it quiet?
outOfDomain	Is that for a large room? I'm looking for a big room.
outOfDomain	but is the breakfast good enough?
outOfDomain	is this a low noise place?
outOfDomain	Is the location a good one?
outOfDomain	Does this place have clean bathrooms?
outOfDomain	Do you think they are a good value for the money?
outOfDomain	Is the view decent from the room?
outOfDomain	Does the allenbell guesthouse offer rooms with nice views?
outOfDomain	Also, I really prefer a hotel that has very comfortable beds, so is there any way of making sure of that before I book?
outOfDomain	Is it possible to inquire as to what brand of mattress they use, I need a comfortable bed.
outOfDomain	I would like to book a big room if they have one.
outOfDomain	I need a room with a beautiful view
outOfDomain	How is the internet? Is it fast enough for watching youtube?
outOfDomain	Yes, does this place have friendly staff?
outOfDomain	Is the internet stable?
outOfDomain	Do they have clean bathrooms?
outOfDomain	Is the area the Lensfield Hotel is in considered a good and safe area?
outOfDomain	Is the shower's water pressure strong?
outOfDomain	Does this place have a good view from my room?
outOfDomain	Is their breakfast menu good?
outOfDomain	Oh, I forgot.  Are the rooms there clean?
outOfDomain	is it possible you confirm that I can get a room that has a great view?
outOfDomain	What about breakfast; do they have good options for my morning meal?
outOfDomain	Is it a good deal for my money?
outOfDomain	Is the hotel quiet even though it is in the center of the city?
outOfDomain	Do they have friendly staff?
outOfDomain	Do they have a lot of options for breakfast?
outOfDomain	Are the rooms there big?
outOfDomain	Is the autumn house considered to be a good location?
outOfDomain	Are the rooms big at that hotel?
outOfDomain	Does this place offer good value for the money?
outOfDomain	First, tell me does the shower there have good water pressure?
outOfDomain	Before I do, could you tell me if it has a friendly staff?
outOfDomain	Great, but is it a quiet place?
outOfDomain	Do they keep their bathrooms clean?
outOfDomain	What are the good breakfast options at this hotel?
outOfDomain	I need to make sure there is a stable internet connection.
outOfDomain	I would like to know if the shower has good water pressure.
outOfDomain	Is The Avalon a good value for the money?
outOfDomain	Does Finches Bed and Breakfast have comfortable beds?
outOfDomain	Do you know if the hotel has friendly staffs?
outOfDomain	Can you tell me if the staff there are friendly?
outOfDomain	Is the service from the staff friendly?
outOfDomain	Do they have clean bathrooms?
outOfDomain	Does it have strong internet?
outOfDomain	Are the bathrooms there clean?
outOfDomain	Not yet, does it have a comfy bed to sleep in?
outOfDomain	Are you able to verify that they will have a nice clean room?
outOfDomain	Does the hotel have good reviews for breakfast?
outOfDomain	Does the Gonville Hotel have big rooms for guests?
outOfDomain	Does the hotel have good breakfast options?
outOfDomain	Are the beds there comfortable?
outOfDomain	Does Allenbell have good internet connection speeds?
outOfDomain	Do the beds there feel nice and soft?
outOfDomain	Do the showers  at the Lovell Lodge have strong water pressure?
outOfDomain	I'd prefer a big room if they have it.
outOfDomain	Is this place a good place and good value for my money?
outOfDomain	Which of those has good breakfast options?
outOfDomain	Is the location really good ?
outOfDomain	First, I need to know if I will have a good view from the place?
outOfDomain	Does this place have a big room?
outOfDomain	Are their bathrooms clean?
outOfDomain	How is the water pressure there, is it strong?
outOfDomain	Wait.  Is there a good internet connection at the Ashley?
outOfDomain	Do you know how breakfast is there?  I want to make sure I'm at a place with good breakfast options.
outOfDomain	The staffs are kind?
outOfDomain	Are the rooms nice and clean?
outOfDomain	Which hotel is in a better location?
outOfDomain	Are the beds comfortable there?
outOfDomain	Is this location considered quiet?
outOfDomain	I like variety do they have good breakfast options?
outOfDomain	It would be fine if it gets me the most for my money.
outOfDomain	Is the internet connection there stable?
outOfDomain	Do they have comfortable beds?
outOfDomain	Is the hotel staff friendly at Lovell Lodge?
outOfDomain	Is the hotel located in a good spot?
outOfDomain	Do they have good views from the rooms?
outOfDomain	Does that place include a comfortable bed?
outOfDomain	Could you first tell me do they have comfortable beds there?
outOfDomain	Does the place have clean rooms?
outOfDomain	First I would like to know if Express is in a quiet location?
outOfDomain	Can I get a room with a good view?
outOfDomain	Which one does have cleaner rooms?
outOfDomain	Does any hotel have a big room?
outOfDomain	Is the guesthouse in a good location for travellers?
outOfDomain	Do they have big rooms available?
outOfDomain	Which hotel has the largest room?
outOfDomain	How are the beds there, are they comfortable?
outOfDomain	Is this a place with a good location?
outOfDomain	Will the room there have a good view for me?
outOfDomain	Do they have a stable internet connection?
outOfDomain	Does this place have clean guest rooms?
outOfDomain	I'd like to make sure the rooms are clean first.
outOfDomain	Does it have a good view?
outOfDomain	Can you tell me more about the location?
outOfDomain	Is the bed comfy?
outOfDomain	Is the internet connection there stable?
outOfDomain	Do you know how the water pressure in the shower of the room is?
outOfDomain	Is this a place with friendly staff members?
outOfDomain	Are the bathrooms kept clean?
outOfDomain	Does Autumn House have nice views of the city?
outOfDomain	Could you check if the beds comfortable there?
outOfDomain	How clean are the rooms there?
outOfDomain	Is Hobsons House in a quiet location?
outOfDomain	Do they have a good location?
outOfDomain	Also, are the beds there comfortable?
outOfDomain	Would you please verify that they'll have a nice, clean bathroom?
outOfDomain	Are the rooms at the Gonville clean?
outOfDomain	Are the rooms at the bed and breakfast considered to be clean?
outOfDomain	Are you able to verify that they have quiet rooms?
outOfDomain	Do they have strong water pressure in the showers?
outOfDomain	I prefer a big room. Does this hotel have ones?
outOfDomain	Does Finches bed and breakfast have friendly staff?
outOfDomain	Does the A and B Guest House have comfortable bedding?
outOfDomain	Is the room clean?
outOfDomain	Do the rooms have good views?
outOfDomain	Do they have good views from the room?
outOfDomain	That sounds nice.  Are the rooms clean there?
outOfDomain	Can I get a room with a good view at this location?
outOfDomain	How is the place, is it a good value for the money?
outOfDomain	Does it come with a comfortable bed?
outOfDomain	Can you find me a room with good view?
outOfDomain	Are there any reviews regarding the staff?
outOfDomain	Is it in a good location?
outOfDomain	I am looking for a small quiet place to stay
outOfDomain	How is the internet there? Is it stable?
outOfDomain	Is it a good value for the money?
outOfDomain	do they serve good breakfast?
outOfDomain	Is this hotel good value for money?
outOfDomain	I believe that choice will be good value for my money. Won't it?
outOfDomain	Do the rooms in the University Arms Hotel have good views?
outOfDomain	Yes please make sure the place has strong water pressure in shower.
outOfDomain	Do they have a stable internet connection?
outOfDomain	Are the bathrooms there kept clean?
outOfDomain	First I would like to know if the hotel has good breakfast options?
outOfDomain	Is the internet stable here?
outOfDomain	Do you know if the water pressure is good there?  I want to make sure I'll be able to take a nice shower at the end of the day.
outOfDomain	How large are the rooms for the alexander bed and breakfast?
outOfDomain	Does this place have good breakfast options?
outOfDomain	Do they have any large sized rooms available?
outOfDomain	Is the staff friendly?
outOfDomain	Does the Ashley Hotel have larger sized rooms?
outOfDomain	Confirm if the view from the room is great?
outOfDomain	Can you make sure the place has a stable internet connection?
outOfDomain	Can you tell me what stars the room has for being clean? I don't want anything dirty.
outOfDomain	Is this hotel a good value for the money?
outOfDomain	Is either of those in a good location in town?
outOfDomain	Is it worth the money?
outOfDomain	Can you let me know how the water pressure is on the showers there?
outOfDomain	How comfortable are the beds there?
outOfDomain	What breakfast options do they offer?
outOfDomain	Fantastic, can you also confirm for me that the room happens to have a good view?
outOfDomain	I would like to know first if the location of the A and B Guest House is a good location and safe?
outOfDomain	Can I get a good view from the room there?
outOfDomain	I love showers with strong water pressure, could you confirm about this at the hotel?
outOfDomain	does this hotel have good breakfast choices?
outOfDomain	May I check if they have clean bathrooms?
outOfDomain	is that in a good location?
outOfDomain	Is the view really pretty, I need a nice view?
outOfDomain	Is Cityroomz worth the money?
outOfDomain	Is it in a good location?
outOfDomain	Is it quiet over there?
outOfDomain	Do they have strong showers?
outOfDomain	That depends. Is there a big room available?
outOfDomain	Are the rooms pretty big at the Ashley Hotel?
outOfDomain	What kind of breakfast options are there at the Hobsons House?  I want a place where I can get a good breakfast.
outOfDomain	Does the room at the Avalon have a good view from the room?
outOfDomain	Does the place have friendly staffs?
outOfDomain	it needs to have great breakfast options
outOfDomain	Do they offer comfortable mattresses in their rooms?
outOfDomain	Does the place have a big room?
outOfDomain	Does the Allenbell have large hotel rooms?
outOfDomain	Is the Huntington Marriott's wifi stable?
outOfDomain	I will be working on my computer. Is the internet stable?
outOfDomain	Is this a place with good views?
outOfDomain	Does it have a clean bathroom with no bugs?
outOfDomain	Is the internet connection stable there?
outOfDomain	Does it have friendly staff?
outOfDomain	Is the water pressure good in the shower?
outOfDomain	The staff who work there are friendly right?
outOfDomain	Is the shower's water pressure strong?
outOfDomain	Does this have a good view from the room?
outOfDomain	Are the staff going to be helpful?
outOfDomain	Are the staff friendly at this hotel?
outOfDomain	As long as it is quite, is it?
outOfDomain	Does it have clean rooms?
outOfDomain	Are the rooms quiet?
outOfDomain	One more question. I have thick hair. Is the water pressure in the shower strong enough?
outOfDomain	Is it a quiet place?
outOfDomain	Am I being booked in a big room?
outOfDomain	Do those places all come with a stable internet connection?
outOfDomain	How is the internet there?
outOfDomain	This is a hotel. So I guess it has clean bathrooms, doesn't it?
outOfDomain	Does this place have a friendly staff?
outOfDomain	Tell me more about the location I'd like a place that is in a nice locaton.
outOfDomain	Does this place have a friendly staff?
outOfDomain	Does this place have a good view or not?
outOfDomain	is the breakfast tasty?
outOfDomain	How large is the room? I'd like a big room.
outOfDomain	Do you know if they have a friendly staff?
outOfDomain	First, can you please tell me if the internet connection is stable there?
outOfDomain	Is the bed there comfortable?
outOfDomain	Would you please verify that there's a friendly staff at the guesthouse?
outOfDomain	Is this a place with good breakfast options?
outOfDomain	Does Alexander bed and breakfast have big rooms?
outOfDomain	Is it quiet?
outOfDomain	Is the bathrooms clean there? It has to be spotless!
outOfDomain	Does it have any comfortable beds?
outOfDomain	Are the staff friendly?
outOfDomain	Is this guest house in quiet area?
outOfDomain	Can you verify that it will have a very clean bathroom?
outOfDomain	How is the internet connection at this guesthouse?  I need a good connection.
outOfDomain	Is the wifi pretty stable?
outOfDomain	Is Alpha-milton in a quiet part of town?
outOfDomain	I prefer a big room so do you know how big the room is?
outOfDomain	Does this hotel have a stable internet connection?
outOfDomain	Would you consider that B&B a good hotel for my money?
outOfDomain	I want a hotel with friendly staffs.
outOfDomain	May I check if they have a clean bathroom?
outOfDomain	Does this place offer a good view from my room?
outOfDomain	Will you get me a room with a clean bathroom?
outOfDomain	Do they have a big room available?
outOfDomain	Does this holiday inn have clean bathrooms?
outOfDomain	Is the bed there cozy?
outOfDomain	Thank you, does this hotel have clean rooms?
outOfDomain	Is Home From Home in a pretty good location?
outOfDomain	Does it also happen to have a big room?
outOfDomain	Is this a place with nice, comfortable beds?
outOfDomain	Does the hotel have clean bathrooms?
outOfDomain	I don't want a lot of noise! Is the Worth House quiet?
outOfDomain	How stable is their connection?
outOfDomain	Yes, and I would also like to know if the room will be clean and dust free?
outOfDomain	What's going to be the best deal for my money?
outOfDomain	That sounds good. Does the shower have strong water pressure?
outOfDomain	Are you able to verify that it will be a quiet place?
outOfDomain	Is it with good staffs?
outOfDomain	Does this place have clean bathrooms?
outOfDomain	Is this place a quiet hotel?
outOfDomain	Could you first tell me is it located in a quiet area?
outOfDomain	Have you heard anything about their beds? I really need comfy beds.
outOfDomain	Is it considered to be a good price for what you get?
outOfDomain	Try it again. Also, does The Lovell Lodge have strong water pressure in the showers?
outOfDomain	Does it have a good view from the room?
outOfDomain	Is the staff friendly there?
outOfDomain	Are the rooms clean?
outOfDomain	Great. Will I get other good values for my money in addition to free parking?
outOfDomain	I'd like to know if it's in a good location first.
outOfDomain	Does the Archway have a array of breakfast choices?
outOfDomain	Would you please verify that they have some good breakfast options?
outOfDomain	does it have a good view?
outOfDomain	Does the Warkworth House have comfortable beds?
outOfDomain	If the hotel fairly quiet overall?
outOfDomain	Is is a value good for money?
outOfDomain	Is the Acorn centrally located?
outOfDomain	Which of them has a better internet connection?
outOfDomain	Is it a place that will get me the most for my money?
outOfDomain	Is the Carolina Bed and Breakfast a good value for the money?
outOfDomain	How is the staff there?  Are they friendly?
outOfDomain	Sounds good. I require a clean room.
outOfDomain	Do they have comfortable beds?
outOfDomain	That sounds good, can you book the largest room available?
outOfDomain	Do they have comfortable beds?
outOfDomain	Does the hotel have rooms that are big?
outOfDomain	How nice is its location?
outOfDomain	Can you tell me if Bridge Guest House comes with a big room?
outOfDomain	Do you know if the staff there are friendly?
outOfDomain	Ok and do they have good beds there?
outOfDomain	Are clean bathrooms expected at the Autumn House?
outOfDomain	Thanks, do you know if the room is big?
outOfDomain	Do you know if that place is quiet?  I'll be wanting to relax at the end of the day.
outOfDomain	Does the Worth House have clean bathrooms?
outOfDomain	Is this location a quiet place?
outOfDomain	Are the rooms super clean?
outOfDomain	Do they have large rooms?
outOfDomain	Is it in a quiet place?
outOfDomain	Do they offer good breakfast options?
outOfDomain	Does this place have a stable internet connection?
outOfDomain	Are the beds comfortable there?
outOfDomain	Would you please verify that they have big rooms?
outOfDomain	Are the rooms kept clean there?
outOfDomain	Do they have comfortable beds? I need to get a good night's sleep and need a comfortable mattress for that.
outOfDomain	Does it have a good money value?
outOfDomain	Do they have big rooms?
outOfDomain	Does the hotel have a stable internet connection?
outOfDomain	Is it in a good location?
outOfDomain	Do they have a stable internet connection?
outOfDomain	Is it a good value?
outOfDomain	And do they serve good breakfast?
outOfDomain	Is the hotel quiet?
outOfDomain	Is the room really clean?
outOfDomain	Do you think it's a good value?
outOfDomain	Yes, does this hotel have friendly staff?
outOfDomain	Is the hotel room big?
outOfDomain	Is the location nice?
outOfDomain	How large are the rooms there?
outOfDomain	Does the place come with a friendly staff?
outOfDomain	Is the staff friendly?
outOfDomain	Is the bathroom quite clean there?
outOfDomain	Before that, does this hotel have clean rooms?
outOfDomain	Do they have strong water pressure in the showers?
outOfDomain	Is it considered a clean room?
outOfDomain	I like friendly people is the staff friendly?
outOfDomain	Is the room quiet?
outOfDomain	Yes. Does this Cityroomz provide comfortable beds?
outOfDomain	Yes do they offer on site breakfast or room service?
outOfDomain	Is there fast and stable internet connection at the location?
outOfDomain	Before you finish booking, does the hotel have clean rooms?
outOfDomain	Is the view from the room okay?
outOfDomain	Do the showers have strong water pressure?
outOfDomain	Does the hotel offer more comfy beds than the bed and breafast?
outOfDomain	Is the breakfast options good?
outOfDomain	Can you tell me about their breakfast options?
outOfDomain	Does this place have good breakfast options?
outOfDomain	Are the rooms big I need a lot of space?
outOfDomain	Yes please if it has good values for the money.
outOfDomain	I would like the one that has clean bathrooms.
outOfDomain	Does the internet work well there?  I need to have a stable connection.
outOfDomain	Does it have good value for money?
outOfDomain	Which one has the most convenient location?
outOfDomain	Is the hotel I asked about known for friendly staff members?
outOfDomain	Is the internet connection stable?
outOfDomain	Does the shower have strong water pressure?
outOfDomain	First, could you tell me whether the rooms are clean in the Worth House?
outOfDomain	Will I be getting good value for my cash here?
outOfDomain	Is the staff friendly here?
outOfDomain	Does it have good breakfast choices?
outOfDomain	Is it considered to be good value for the money?
outOfDomain	How are the views from the rooms there?
outOfDomain	Is it in a quiet place?
outOfDomain	Not yet. Can you confirm that this is a place with a clean bathroom?
outOfDomain	Can you make sure the room has a good view?
outOfDomain	Can you tell me what the values will be? I just want to get the best deal that I can.
outOfDomain	Is the El Shaddai a good value for the money?
outOfDomain	Does this hotel have clean bathrooms?
outOfDomain	Does the hotel have friendly staff?
outOfDomain	is the internet connection okay there?
outOfDomain	What are the breakfast options like at the acorn guest house?
outOfDomain	Is the Avalon in a good location?
outOfDomain	Also, is it possible to get a room with a nice view?
outOfDomain	Could you recommend a quieter place?
outOfDomain	Is this a place with a nice view from the room?
outOfDomain	Do they offer good breakfast options?
outOfDomain	Are the rooms in this hotel clean?
outOfDomain	Are the maids conscientious about cleaning the bathrooms?
outOfDomain	Which of them is in a better location?
outOfDomain	Do both places have comfortable beds?
outOfDomain	Just to check, are the beds known to be comfortable there?
outOfDomain	Does it have good value for the money?
outOfDomain	Are you able to verify that they have a stable internet connection?
outOfDomain	Do the rooms have comfortable beds?
outOfDomain	Is the staff friendly?
outOfDomain	Do you know if I can ask a big room enough for 5 people?
outOfDomain	Which place is in a good location?
outOfDomain	Is this hotel known for having clean rooms?
outOfDomain	Do they have comfortable beds?
outOfDomain	Does the place come with clean bathrooms?
outOfDomain	I have a lot of hair. Is the water pressure in the shower strong?
outOfDomain	Are the beds comfortable?
outOfDomain	Will I get my money's worth there?
outOfDomain	How is the view from the room there?
outOfDomain	What's the noise level like there?
outOfDomain	How friendly are the staff at The Lensfield Hotel? What are their customer service ratings?
outOfDomain	Do they have good breakfast options there?
outOfDomain	Can you tell me if it has a really nice view?
outOfDomain	Any good views here?
outOfDomain	Would I be able to have a good view from my room?
outOfDomain	Does that hotel have stable internet connection?
outOfDomain	Do both have a good value for the money?
outOfDomain	Are the rooms quiet there?
outOfDomain	I love showers so is the water pressure good?
outOfDomain	Is this place a good place and value for my money?
outOfDomain	Does the Ashely hotel have a stable internet connection?
outOfDomain	Is this a good location for travelers?
outOfDomain	Which one has the best beds?
outOfDomain	Is the room clean?
outOfDomain	Are the rooms known for being kept clean?
outOfDomain	I am a neat freak. Are the rooms really clean?
outOfDomain	Can you tell me if the bathrooms are clean?
outOfDomain	Are the beds there comfortable?
outOfDomain	Which place is considered a better value?
outOfDomain	Is the value good though?
outOfDomain	Do they have big rooms I need one?
outOfDomain	Does the Acorn have good water pressure?
outOfDomain	I want information about the cleanliness of the room.
outOfDomain	Wait, is that hotel quiet?
outOfDomain	I prefer a big room. Can I get one from there?
outOfDomain	Is the staff at this hotel friendly?
outOfDomain	Do they have comfortable beds?
outOfDomain	How are the staff there?
outOfDomain	Is it a good value?
outOfDomain	Does the Allenbell have a lot of friendly staff?
outOfDomain	Is it nice and quiet there for me?
outOfDomain	Are the beds comfortable there?
outOfDomain	I need to get work done. Is the guesthouse too noisey?
outOfDomain	Is the location of this guesthouse pretty good?
outOfDomain	Does the Acorn Guest House have strong water pressure in their showers?
outOfDomain	Are the rooms kept clean?
outOfDomain	Are there good views from the room there?
outOfDomain	Is there a good view from the room?
outOfDomain	Is it in a safe and convenient location there?
outOfDomain	Is it in a good location?
outOfDomain	Is the bathroom going to be clean and spotless?
outOfDomain	Is this hotel a pretty good value?
outOfDomain	How does it compare in terms of value for money?
outOfDomain	Are the beds nice and comfortable there?
outOfDomain	I appreciate it, do the rooms in this hotel have comfortable beds?
outOfDomain	Not yet. Do they have any large rooms there?
outOfDomain	I just need the bathrooms to be clean!
outOfDomain	Does the Aylesbray Lodge Guest House offer clean rooms?
outOfDomain	Is the room value for money?
outOfDomain	How much does it cost? Is it good value for the money?
outOfDomain	Does this place have a friendly staff?
outOfDomain	is it a good deal for my money?
outOfDomain	Does this place have good breakfast options?
outOfDomain	Do they have good water pressure?
outOfDomain	Does the Allenbell offer any big rooms?
outOfDomain	Are the bathrooms and shower clean?
outOfDomain	Are the beds really comfortable?
outOfDomain	May I check if they have a clean room to stay in?
outOfDomain	Do the rooms have good views?
outOfDomain	Are the beds there comfortable?
outOfDomain	Does it also employ a friendly staff?
outOfDomain	I really want a quiet place, which of those is the quietest?
outOfDomain	Are there good views from the rooms in The Alexander Bed and Breakfast?
outOfDomain	Can you find out if the hotel has strong water pressure in the shower?
outOfDomain	Would you please verify that they have a friendly staff?
outOfDomain	Does El Shaddai have a good location?
outOfDomain	How about the bathroom? Is it clean?
outOfDomain	Can I get a big room there?
outOfDomain	How quiet is the Acorn Guest House?
outOfDomain	Yes. Is the staff friendly there?
outOfDomain	Before I do, does the hotel have big rooms?
outOfDomain	Is this a place with clean guest rooms?
outOfDomain	Can you tell me about the view?
outOfDomain	Does it have friendly staff members?
outOfDomain	I would like to know if the rooms are big there.
outOfDomain	Do any of them have good breakfast foods?
outOfDomain	Does the place have a comfortable bed?
outOfDomain	Is there a stable internet connection?
outOfDomain	Does Finches Bed and Breakfast have clean bathrooms?
outOfDomain	Is the room quiet there?
outOfDomain	Does this place have big rooms?
outOfDomain	could you tell me about the breakfast options are, are they good?
outOfDomain	Is this a place with good views from the guest rooms?
outOfDomain	Is the area this hotel is in quiet?
outOfDomain	Is that in a shady part of town or good part?
outOfDomain	How good is Rosa's Bed and Breakfast rated?
outOfDomain	Does this particular place come with comfortable beds?
outOfDomain	It sounds good if their room is big.
outOfDomain	Do you know if they have comfortable beds?
outOfDomain	Does this place have a comfortable bed?
outOfDomain	Can you tell me how big the rooms are?
outOfDomain	Do you know if the staff is friendly?
outOfDomain	Is the Alpha-Milton Guest House conveniently located for travelers?
outOfDomain	It is a good value for the money?
outOfDomain	Is the location of this place really nice?
outOfDomain	Does the Alexander Bed and Breakfast have any big rooms available?
outOfDomain	Does the price offer a good value?
outOfDomain	Does it have very clean bathrooms?
outOfDomain	is the room large?
outOfDomain	Does it come with good breakfast options in the morning?
outOfDomain	Does acorn Guest House have good water pressure?
outOfDomain	Is that place a good value for the money?
outOfDomain	In your opinion, does it offer a decent value for the money?
outOfDomain	Does this place have good value for the money?
outOfDomain	Are the rooms really clean?
outOfDomain	Is it in a good area in town?
outOfDomain	Are the rooms big at this hotel?
outOfDomain	Does this place have stable wifi?
outOfDomain	I prefer a place that has a big room. Does this hotel have big rooms?
outOfDomain	Does the place compare well for the value?
outOfDomain	I prefer rooms that are clean, does this hotel have clean rooms?
outOfDomain	Can I get a big room?
outOfDomain	We want to walk around, is this in a good area?
outOfDomain	How is the staff there?  I want a place with a friendly staff.
outOfDomain	Is it a good value for the money?
outOfDomain	Can you tell me more about its location?
outOfDomain	How friendly is the staff there?
outOfDomain	Will I get decent value for all the money I spend?
outOfDomain	What are their breakfast options like?
outOfDomain	This place isn't too noisy right?
outOfDomain	Does this place have good breakfast options?
outOfDomain	Are the bathrooms kept really clean?
outOfDomain	Is the room usually clean there?
outOfDomain	May I check if they have a stable internet connection?
outOfDomain	Can you make sure that the water pressure there is good for when I have to take a shower?
outOfDomain	Yes, what are the breakfast options like there?
outOfDomain	Are the bathrooms in the room clean?
outOfDomain	I like it really clean. Are the rooms clean?
outOfDomain	I need to get a large room. Do they have those?
outOfDomain	Are their rooms larger than the marriott?
outOfDomain	I need a strong internet connection. Does it have that?
outOfDomain	How about the rooms, are they big?
outOfDomain	Does this place have nice, big guest rooms?
outOfDomain	Are the rooms quiet?
outOfDomain	I am in a tight budget right now. Do you know hotel that offer discount or good value for my money?
outOfDomain	Before I do, does the hotel have good breakfast options?
outOfDomain	How about the location? I would prefer a very good location
outOfDomain	Do you know if their staff is friendly?
outOfDomain	Does this guesthouse have good views?
outOfDomain	Would I have a good view from the room you book?
outOfDomain	Does the hotel have clean rooms?
outOfDomain	Does this place have a friendly staff?
outOfDomain	Is the first one quiet?
outOfDomain	Is it a quiet place?
outOfDomain	Do either of them have strong water pressure?
outOfDomain	Does the Alpha-Milton Guest House have reliable wi-fi?
outOfDomain	Is the view nice from the room?
outOfDomain	Are they known for clean rooms?
outOfDomain	could you tell me first if the breakfast options are good?
outOfDomain	How are the bathrooms?  I want something with a clean bathroom.
outOfDomain	Does the shower in the hotel actually work?
outOfDomain	Does the Hamilton Lodge offer comfortable sleeping arrangements?
outOfDomain	Are the beds there comfortable?
outOfDomain	Is it quiet?
outOfDomain	How well does housekeeping clean the rooms?
outOfDomain	Does this place have a comfortable bed?
outOfDomain	Does this place have a good value for the money?
outOfDomain	How is the view from the rooms there?
outOfDomain	I require a place with a stable internet connection, would that be available?
outOfDomain	What is the noise level like there?
outOfDomain	Does it have a good view from the rooms?
outOfDomain	Not yet. Does it offer clean rooms?
outOfDomain	Would you please verify that they have nice, clean bathrooms?
outOfDomain	Are there clean rooms at the Acorn?
outOfDomain	Can you tell the water pressure in the shower?
